排    行    榜 -- 最近期,,,,,,,,,,
,,,,,,,,,,
,市場別,證期會,TEJ 產業別,交易所,會計,統一編號,國際證券,集團名,公司中文簡稱,公司英文簡稱
,,代碼,,產業別,月份,,編號,,,
,,,,,,,,,,
8098       慶康,UNPUB,,23,13,12,ID 84149168,TW0008098005,8098  慶康,慶康,Duratek
8099       大世科,OTC,,23,30,12,ID 70771557,TW0008099003,2371  大同集團,大世科,Tatung System
8101       華冠,TSE,,23,27,12,ID 70747852,TW0008101007,2381  華宇集團,華冠,Arima Communications
8102       傑霖,UNPUB,,23,13,12,ID 86976198,TW0008102005,8102  傑霖,傑霖,Jeilin
8103       瀚荃,TSE,,23,28,12,ID 23632274,TW0008103003,8103  瀚荃,瀚荃,CviLux
8104       錸寶,UNPUB,,23,13,12,ID 70766576,TW0008104001,2349  錸德集團,錸寶,RiTdisplay
8105       凌巨,TSE,,23,26,12,ID 16432742,TW0008105008,2371  大同集團,凌巨,Giantplus
8106       寰訊,UNPUB,,23,13,12,ID 86160390,TW0008106006,8106  寰訊,寰訊,InfoBank
8107       大億科,OTC,,23,26,12,ID 16359284,TW0008107004,1521  大億企業集團,大億科,Kenmos
8108       世紀通,UNPUB,,23,13,12,ID 16747736,TW0008108002,8108  世紀通,世紀通,Advantage Century
8109       博大,OTC,,23,28,12,ID 86757291,TW0008109000,2483  百容集團,博大,P-Duke
8110       華東,TSE,,23,24,12,ID 22101116,TW0008110008,1605  華新麗華集團,華東,Walton Advanced
8111       立碁,OTC,,23,26,12,ID 23378792,TW0008111006,8111  立碁集團,立碁,Ligitek
8112       至上,TSE,,23,29,12,ID 22368959,TW0008112004,8112  至上,至上,Supreme
8114       振樺電,TSE,,23,25,12,ID 12514341,TW0008114000,8114  振樺電,振樺電,Posiflex
8115       帝聞,ROTC,,23,28,12,ID 11491382,TW0008115007,8115  帝聞企業,帝聞,Dee Van
8116       德泰科技,UNPUB,,23,13,12,ID 22102754,TW0008116005,1227  佳格集團,德泰科技,Dtc Technology
8121       越峰,OTC,,23,28,12,ID 86124395,TW0008121005,1304  台聚集團,越峰,Acme
8122       神通,ROTC,,23,30,12,ID 47249755,TW0008122003,1229  聯華神通集團,神通,Mitac Inc.
8127       利汎,ROTC,,23,24,12,ID 97095636,TW0008127002,1321  大洋集團,利汎,Lefram
8130       聯達電,UNPUB,,23,13,12,ID 89375803,TW0008130006,5307  耀文集團,聯達電,Taiwan Leader
8131       福懋科,TSE,,23,24,12,ID 23826736,TW0008131004,1301  台塑集團,福懋科,FATC
8134       泰山電子,PUB,,23,13,12,ID 43245671,TW0008134008,8134  德安創投,泰山電子,Eastern Electronics
8140       利翔航太,PUB,,23,13,12,ID 97324075,TW0008140005,5346  力晶集團,利翔航太,AeroVision Avionics
8143       晶揚,UNPUB,,23,13,12,ID 96971600,TW0008143009,8143  晶揚,晶揚,TMC
8145       一華半導體,UNPUB,,23,13,12,ID 22956936,TW0008145004,8145  一華半導體,一華半導體,Mosesign
8147       正淩,OTC,,23,28,12,ID 22324051,TW0008147000,8147  正淩精密,正淩,Nextron
8150       南茂,TSE,,23,24,12,ID 16130042,TW0008150004,2342  茂矽集團,南茂,Chip Mos
8152       峻新電腦,PUB,,23,13,12,ID 86297564,TW0008152000,8152  峻新電腦,峻新電腦,Circuitech Precision
8155       博智,OTC,,23,28,12,ID 89495531,TW0008155003,2312  金寶電子集團,博智,ACCL
8157       創圓,UNPUB,,23,24,12,ID 16065035,TW0008157009,8157A 鈞元科技,創圓,CTC
8163       達方,TSE,,23,25,12,ID 16081507,TW0008163007,2352  明基友達集團,達方,Darfon
8165       弘電,UNPUB,,23,28,12,ID 20560872,TW0008165002,1605  華新麗華集團,弘電,FEC
8171       天宇,OTC,,23,27,12,ID 38426929,TW0008171000,8171  天宇工業,天宇,Formosa Electronic
8172       勝開,UNPUB,,23,13,12,ID 16097894,TW0008172008,8126  勝創科技集團,勝開,Kingpak
8176       智捷,OTC,,23,27,12,ID 84149408,TW0008176009,8176  智捷,智捷,ZCom
8177       智翔科技,UNPUB,,23,13,12,ID 22004613,TW0008177007,2395  研華集團,智翔科技,Netstar
8179       旭德,ROTC,,23,24,12,ID 16638110,TW0008179003,2303  聯電集團,旭德,Subtron
8182       加高,OTC,,23,28,12,ID 75914885,TW0008182007,8182  加高電子,加高,Harmony
8183       精星,OTC,,23,31,12,ID 23984925,TW0008183005,1605  華新麗華集團,精星,Info-Tek
8186       良澔科技,UNPUB,,23,13,12,ID 84710878,TW0008186008,無,良澔科技,Liang Haw
8188       麥瑟半導體,UNPUB,,23,13,12,ID 16089894,TW0008188004,8188A 誠富投資,麥瑟半導體,Meicer
8189       智灝科,UNPUB,,23,27,12,ID 22099765,TW0008189002,2345  智邦集團,智灝科,Mototech
8191       Ｄ洲磊,UNPUB,,23,26,12,ID 16450086,TW0008191008,3066  李洲集團,Ｄ洲磊,Uni Light
8193       志合,UNPUB,,23,13,12,ID 16749495,TW0008193004,1604  新寶集團,志合,Uniwill
8197       研能,ROTC,,23,25,12,ID 97111045,TW0008197005,5304  大霸集團,研能,MicroJet
8199       廣鎵,UNPUB,,23,26,12,ID 16497110,TW0008199001,2393  億光集團,廣鎵,Huga
8201       無敵,TSE,,23,31,12,ID 23163259,TW0008201005,2356  英業達集團,無敵,Besta
8204       德恩富,UNPUB,,23,13,12,ID 97381595,TW0008204009,3091  友傳集團,德恩富,Delphi
8210       勤誠,TSE,,23,25,12,ID 05143647,TW0008210006,8210  勤誠集團,勤誠,Chenbro
8213       志超,TSE,,23,28,12,ID 70801378,TW0008213000,8213  志超集團,志超,TPT
8214       元耀科技,UNPUB,,23,13,12,ID 16197211,TW0008214008,2428  興勤集團,元耀科技,Yenyo
8215       明基材,TSE,,23,26,12,ID 16549778,TW0008215005,2352  明基友達集團,明基材,BMC
8217       義典科技,UNPUB,,23,13,12,ID 16595528,TW0008217001,1321  大洋集團,義典科技,E'dale
8218       輝城,PUB,,23,13,12,ID 97632713,TW0008218009,8218A 港商萬裕科技,輝城,LTEC
8219       光林電子,UNPUB,,23,13,12,ID 86701332,TW0008219007,2301  光寶集團,光林電子,Leotek
8221       慧榮,UNPUB,,23,13,12,ID 97440546,TW0008221003,31796 漢友創投集團,慧榮,SMI
8222       寶一,TSE,,15,5,12,ID 04431804,TW0008222001,6299  文麥集團,寶一,Aero Win
8225       華矽,PUB,,23,24,12,ID 84276023,TW0008225004,8225  華矽集團,華矽,Mosart
8227       巨有科,PUB,,23,24,12,ID 86169913,TW0008227000,8227  巨有科,巨有科,PGC
8233       舜全電子,UNPUB,,23,13,12,ID 86641757,TW0008233008,8233  舜全電子,舜全電子,Centra Science
8234       新漢,OTC,,23,25,12,ID 86891972,TW0008234006,8234  新漢,新漢,NEXCOM
8235       華亞,UNPUB,,23,13,12,ID 16744843,TW0008235003,2327  國巨集團,華亞,CTC
8240       華宏,OTC,,23,26,12,ID 83428825,TW0008240003,3010  華立集團,華宏,Wah Hong
8242       晶訊科技,PUB,,23,13,12,ID 84628723,TW0008242009,8242  晶訊集團,晶訊科技,CC&C
8249       菱光,TSE,,23,28,12,ID 16596646,TW0008249004,1504  東元電機集團,菱光,Creative Sensor
8252       冠德光電,PUB,,23,13,12,ID 23639543,TW0008252008,1504  東元電機集團,冠德光電,Baycom Opto-Elec.
8255       朋程,OTC,,15,5,12,ID 16748101,TW0008255001,2301  光寶集團,朋程,Actron Tech
8259       捷耀,UNPUB,,23,13,12,ID 23890899,TW0008259003,23090 三慧科技集團,捷耀,Radiantech
8261       富鼎,TSE,,23,24,12,ID 16550923,TW0008261009,8261  富鼎先進集團,富鼎,APEC
8264       台視訊,PUB,,23,25,12,ID 69841859,TW0008264003,2504  國產實業集團,台視訊,TVS
8265       茂一電子,UNPUB,,23,13,12,ID 64974963,TW0008265000,8265  茂一電子,茂一電子,Mylar Electronics
8266       中日新,OTC,,23,26,12,ID 16833367,TW0008266008,8266A 日本顯示器,中日新,Star World Tech.
8271       宇瞻,TSE,,23,24,12,ID 97444368,TW0008271008,8271  宇瞻,宇瞻,Apacer
8272       全景軟體,UNPUB,,23,13,12,ID 16325089,TW0008272006,3231  緯創資通集團,全景軟體,Changing Information
8276       連邦,UNPUB,,23,13,12,ID 84149667,TW0008276007,8276  連邦,連邦,BSI
8277       商丞,OTC,,23,24,12,ID 84783772,TW0008277005,6129  普誠集團,商丞,Unifosa
8279       生展,ROTC,,17,22,12,ID 16130471,TW0008279001,1720  生達集團,生展,Syngen
8281       歐普羅,ROTC,,23,26,12,ID 84626464,TW0008281007,8281  歐普羅,歐普羅,Appro
8282       宏聯電腦,UNPUB,,23,13,12,ID 96996659,TW0008282005,無,宏聯電腦,GUCO
8284       三竹,ROTC,,23,30,12,ID 86136982,TW0008284001,8284  三竹資訊,三竹,Mitake
8286       豐賓,UNPUB,,23,13,12,ID 04805893,TW0008286006,8286  豐賓,豐賓,Capxon
8287       英格爾,OTC,,23,28,12,ID 43869091,TW0008287004,8287  英格爾,英格爾,ENG Electric
8289       泰藝,OTC,,23,28,12,ID 70540563,TW0008289000,8289  泰藝電,泰藝,Taitien
8291       尚茂,OTC,,23,28,12,ID 16431363,TW0008291006,2364  倫飛集團,尚茂,ShineMore Technology
8292       英保達,UNPUB,,23,13,12,ID 70753930,TW0008292004,2356  英業達集團,英保達,IMT
8295       中強,UNPUB,,23,13,12,ID 20909493,TW0008295007,8715  中強集團,中強,Chuntex
8297       金橋電,UNPUB,,23,25,12,ID 22466059,TW0008297003,8297  金橋電,金橋電,KME
8299       群聯,OTC,,23,25,12,ID 12649951,TW0008299009,8299  群聯集團,群聯,Phison
8303       華登,UNPUB,,99,20,12,ID 16787814,TW0008303009,1731  美吾華集團,華登,Walton
8304       佳聯有線,PUB,,99,20,12,ID 97176779,TW0008304007,3136  台灣基礎集團,佳聯有線,CLTV
8305       群健有線,PUB,,99,20,12,ID 16085969,TW0008305004,99837 麥格里集團,群健有線,CCTV
8307       威達,PUB,,99,20,12,ID 97176790,TW0008307000,8307  午陽企業,威達,VEE
8308       中投有線,PUB,,99,20,12,ID 16085715,TW0008308008,3136  台灣基礎集團,中投有線,CNT
8309       吉元有線,PUB,,99,20,12,ID 16085145,TW0008309006,99837 麥格里集團,吉元有線,CY CATV
8310       長德有線,PUB,,99,20,12,ID 16085813,TW0008310004,1103B 安博凱集團,長德有線,Everlasting
8312       東亞有線,PUB,,99,20,12,ID 16080958,TW0008312000,8998  練台生集團,東亞有線,T.Y.
8315       大江國際,PUB,,99,20,12,ID 97430717,TW0008315003,14990 大江紡織集團,大江國際,D.C. Int'L
8316       新紀元媒體,UNPUB,,99,20,12,ID 16085834,TW0008316001,8984  大信有線集團,新紀元媒體,Harborview
8317       華資粧業,UNPUB,,99,20,12,ID 36260296,TW0008317009,無,華資粧業,Hua Tsu Cosmetic
8323       天威保全,PUB,,99,20,12,ID 23316868,TW0008323007,2518  長億集團,天威保全,Dragon Security
8325       中廣,ROTC,,32,32,12,ID 03708205,TW0008325002,8325A 飛碟電台,中廣,BCC
8327       洄瀾有線,PUB,,99,20,12,ID 16449841,TW0008327008,8998  練台生集團,洄瀾有線,Hualien
8329       台視,ROTC,,32,32,12,ID 20685000,TW0008329004,8329A 非凡電視,台視,TTV
8330       臺灣汎生,PUB,,99,20,12,ID 85615014,TW0008330002,8330  臺灣汎生,臺灣汎生,Panbiotic
8338       麥寮汽電,PUB,,99,20,12,ID 96975970,TW0008338005,1301  台塑集團,麥寮汽電,Mai-Liao Power
8341       日友,TSE,,99,20,12,ID 89922041,TW0008341009,2915  潤泰集團,日友,SF
8342       益張實業,PUB,,99,20,12,ID 22492367,TW0008342007,8342  益張實業,益張實業,I Jang Industrial
8343       科學城,PUB,,99,20,12,ID 16130319,TW0008343005,Z142  經濟部,科學城,Science Park
8349       恒耀,OTC,,20,10,12,ID 69916350,TW0008349002,8349  友信,恒耀,QST International
8350       榮輪科技,PUB,,99,20,12,ID 22318868,TW0008350000,8350  榮輪科技,榮輪科技,Sr Suntour
8351       新東亞,ROTC,,23,24,12,ID 84900976,TW0008351008,8351  新東亞微電子,新東亞,Dynacard
8354       冠好,OTC,,13,3,12,ID 86779099,TW0008354002,8354  冠郝,冠好,Koan Hao
8356       長生電力,UNPUB,,99,20,12,ID 96933037,TW0008356007,8356  王記汽車集團,長生電力,EPIC
8358       金居,OTC,,23,28,12,ID 16447610,TW0008358003,2301  光寶集團,金居,Co-Tech
8359       錢櫃,ROTC,,27,16,12,ID 22327867,TW0008359001,8998  練台生集團,錢櫃,Cashbox
8360       華視,PUB,,99,20,12,ID 20516997,TW0008360009,S5038 公共電視,華視,CTS
8361       金協昌,UNPUB,,23,13,12,ID 84566661,TW0008361007,8361  金協昌,金協昌,Golden Sum
8364       理想大地,UNPUB,,99,20,12,ID 16450993,TW0008364001,無,理想大地,Promised Land
8365       新光三越,UNPUB,,99,20,12,ID 23525871,TW0008365008,1409  新光集團,新光三越,SKM
8366       中華彩印,PUB,,99,20,12,ID 03097801,TW0008366006,1907  永豐餘集團,中華彩印,China Color Printing
8367       建新,PUB,,99,20,12,ID 23250583,TW0008367004,8367  建新,建新,Chien Shing
8368       屏南有線,PUB,,99,20,12,ID 16446470,TW0008368002,Z2657 卡萊爾集團,屏南有線,PNCATV
8370       欣隆天然氣,PUB,,99,20,12,ID 00146877,TW0008370008,2901  退輔會集團,欣隆天然氣,SL Gas
8374       羅昇,TSE,,15,5,12,ID 12486062,TW0008374000,8374  四維企業集團,羅昇,ACE PILLAR
8375       延侖,UNPUB,,99,20,12,ID 97157604,TW0008375007,8375  延侖,延侖,Yen-Lan
8376       遠鼎投資,PUB,,99,20,12,ID 22266828,TW0008376005,1402  遠東集團,遠鼎投資,Yung Ding Investment
8378       龍巖人本服務,UNPUB,,99,20,12,ID 86686395,TW0008378001,8378  龍巖集團,龍巖人本服務,LungYen
8379       欣湖公司,PUB,,99,20,12,ID 04779353,TW0008379009,2901  退輔會集團,欣湖公司,Shin-Hu Natural Gas
8380       實健,UNPUB,,17,20,12,ID 16089228,TW0008380007,24472 實密科技集團,實健,SGPC
8382       美式,UNPUB,,99,20,12,ID 24157993,TW0008382003,9913  美式家具,美式,Master Home Furnit.
8383       千附,OTC,,23,31,12,ID 12378253,TW0008383001,8383  千附集團,千附,Chen Full
8385       華儲,UNPUB,,99,20,12,ID 70759575,TW0008385006,2610  中華航空集團,華儲,TACT
8387       緯來電視網,PUB,,99,20,12,ID 20913187,TW0008387002,2891  中信集團,緯來電視網,Videoland
8388       和平電力,UNPUB,,99,20,12,ID 16096852,TW0008388000,1101  台泥集團,和平電力,HoPing Power
8389       新桃電力,UNPUB,,99,20,12,ID 16596337,TW0008389008,Z2197 日商丸紅,新桃電力,Hsin Tao Power
8390       金益鼎,OTC,,99,20,12,ID 97419282,TW0008390006,8390  金益鼎,金益鼎,JYD
8391       森霸電力,PUB,,99,20,12,ID 70783499,TW0008391004,9963  台灣電力集團,森霸電力,Sun Ba Power
8392       星能電力,PUB,,99,20,12,ID 70783765,TW0008392002,9963  台灣電力集團,星能電力,SE
8393       格上,UNPUB,,99,20,12,ID 12208883,TW0008393000,2201  裕隆集團,格上,Carplus
8394       臺灣菸酒,PUB,,99,20,12,ID 03787101,TW0008394008,Z1266 財政部,臺灣菸酒,TTL
8396       千翔保全,UNPUB,,99,20,12,ID 22334500,TW0008396003,8396  千翔保全,千翔保全,Chien Hsiang
8399       聯美林業,PUB,,99,20,12,ID 89507038,TW0008399007,8399  聯美林業,聯美林業,United Forest
8401       白紗科,OTC,,99,20,12,ID 70730281,TW0008401001,8401  白紗科技,白紗科,Bai Sha
8402       技鼎,PUB,,99,20,12,ID 23039920,TW0008402009,8402  技鼎,技鼎,Premtek
8403       盛弘,OTC,,17,22,12,ID 80563852,TW0008403007,2576  敏盛醫控集團,盛弘,ShareHope
8404       F-百和,TSE,,99,20,12,ID 53013264,KYG684631016,9938  百和集團,F-百和,Paiho Shih
8406       F-金可,OTC,,17,22,12,ID 39660325,KYG390101064,5312  寶島光學集團,F-金可,Ginko
8407       HCP Holdings,UNPUB,,99,,12,ID 8407,,8407  HCP Holdings,HCP Holdings,HCP Holdings
8408       嵩森,UNPUB,,99,20,12,ID 16307603,TW0008408006,3209  全科,嵩森,Pantek
8409       商之器,OTC,,17,22,12,ID 22743619,TW0008409004,8409  商之器,商之器,EBM
8410       森田,OTC,,23,25,12,ID 68682185,TW0008410002,8410  森田,森田,Sen Tien
8411       F-福貞,TSE,,99,20,12,ID 10913602,KYG525911072,8411  福貞,F-福貞,Kingcan
8414       F-富怡,UNPUB,,29,18,12,ID 8414,KYG3436T1076,8414  富怡,F-富怡,FIL
8415       大國鋼,ROTC,,20,10,12,ID 28754606,TW0008415001,2027  大成鋼集團,大國鋼,Brighton-Best
8416       實威,OTC,,23,30,12,ID 27746072,TW0008416009,8416  實威,實威,SolidWizard
8417       品達科技,UNPUB,,99,20,12,ID 12631299,TW0008417007,8417  品達科技,品達科技,Pinda Technology
8418       F-必勝,OTC,,99,20,12,ID 53008678,KYG520981039,8418  必勝,F-必勝,JPNH
8419       台蘭,UNPUB,,99,20,12,ID 24408540,TW0008419003,8419  台蘭,台蘭,TOP
8420       明揚,OTC,,99,20,12,ID 28288026,TW0008420001,8938  明安,明揚,Launch Tech
8421       旭源,OTC,,99,20,12,ID 27476083,TW0008421009,8421  旭源,旭源,XYP
8422       可寧衛,TSE,,99,20,12,ID 16908140,TW0008422007,8422  可寧衛集團,可寧衛,Cleanaway
8423       F-保綠,OTC,,99,20,12,ID 53663772,KYG715991074,8423  保綠,F-保綠,Polygreen
8424       惠普,OTC,,25,14,12,ID 12371385,TW0008424003,2504  國產實業集團,惠普,Wellpool
8426       F-紅木,OTC,,99,20,12,ID 53003863,KYG7457N1051,8426  紅木,F-紅木,Redwood
8427       F-基勝,TSE,,99,20,12,ID 53013905,KYG525341072,8427  基勝,F-基勝,Keysheen
8429       F-金麗,TSE,,29,18,12,ID 36986397,KYG513871015,8429  金麗,F-金麗,Jinli
8431       匯鑽科,OTC,,23,31,12,ID 29061764,TW0008431008,8431  匯鑽科技,匯鑽科,SPT
8432       東生華,OTC,,17,22,12,ID 53093421,TW0008432006,4123  晟德集團,東生華,TSH Biopharm
8433       弘帆,OTC,,29,18,12,ID 12547173,TW0008433004,8433  弘帆,弘帆,Bon Fame
8434       百資,UNPUB,,99,20,12,ID 97471569,TW0008434002,8434  百資,百資,Linpus
8435       鉅邁,OTC,,99,20,12,ID 12137902,TW0008435009,8435  台灣鉅邁,鉅邁,Zimmite
8436       大江,OTC,,17,22,12,ID 12292039,TW0008436007,8436  大江,大江,TCI
8437       F-大地,OTC,,99,20,12,ID 41421434,KYG2615N1051,8437  大地幼教,F-大地,F-Dadi
8438       昶昕,ROTC,,99,20,12,ID 23509611,TW0008438003,8438  昶昕,昶昕,AMIA
8440       綠電,ROTC,,99,20,12,ID 16636181,TW0008440009,8440  綠電,綠電,E&E Recycling
8443       阿瘦,TSE,,29,18,12,ID 80511709,TW0008443003,8443  阿瘦,阿瘦,ASO
8444       F-綠河,OTC,,99,20,12,ID 54387326,KYG409691006,8444  綠河,F-綠河,F-Green River
8445       大鄴,PUB,,99,20,12,ID 97441720,TW0008445008,8445  大鄴,大鄴,DaYeh
8446       華研,OTC,,32,32,12,ID 16842491,TW0008446006,2396  精碟,華研,HIM Music
8450       霹靂,OTC,,32,32,12,ID 97053241,TW0008450008,8450  霹靂國際,霹靂,Pili
8452       北都數位,PUB,,99,20,12,ID 54348464,TW0008452004,8452  北都數位,北都數位,Bei Du
8453       全國數位,PUB,,99,20,12,ID 54279620,TW0008453002,8453  全國數位,全國數位,DCTV
8454       富邦媒,TSE,,29,18,12,ID 27365925,TW0008454000,2881  富邦集團,富邦媒,momo
8455       F-大拓,OTC,,23,31,12,ID 54385657,KYG264101034,無,F-大拓,Daito Me
8456       新北有線,PUB,,99,20,12,ID 54293088,TW0008456005,9989  天外天有線TV,新北有線,NTC Comm.
8458       影一,ROTC,,32,32,12,ID 28701117,TW0008458001,2374  能率集團,影一,OPF
8459       數位天空,PUB,,99,20,12,ID 54693824,TW0008459009,1103B 安博凱集團,數位天空,Sky Digital
8461       大台北有線,PUB,,99,20,12,ID 54381300,TW0008461005,6184  大豐集團,大台北有線,DTP
8462       柏文,OTC,,27,16,12,ID 27693238,TW0008462003,8462  柏文健康,柏文,Fitness Factory
8463       潤泰材,TSE,,99,20,12,ID 86871981,TW0008463001,2915  潤泰集團,潤泰材,RTM
8464       億豐,TSE,,99,20,12,ID 28696894,TW0008464009,9915  億豐集團,億豐,Nien Made
8465       德河,ROTC,,12,2,12,ID 29088476,TW0008465006,8465  德河海洋,德河,Tekho
8467       F-波力,TSE,,99,20,12,ID 47442040,KYG144971044,無,F-波力,Bonny
8469       新高雄,PUB,,99,20,12,ID 54383460,TW0008469008,6184  大豐集團,新高雄,NKH
8470       F-達豐,UNPUB,,15,,3,ID 8470,,無,F-達豐,Tat Hong Equipment
8472       夠麻吉,OTC,,23,30,12,ID 25145643,TW0008472002,8472  夠麻吉,夠麻吉,GOMAJI
8473       山林水,ROTC,,99,20,12,ID 27329077,TW0008473000,1444  力麗集團,山林水,Forest Water
8475       新彰,PUB,,99,20,12,ID 24635926,TW0008475005,8475  新彰,新彰,New Chuanghua
8476       台境,ROTC,,99,20,12,ID 80369745,TW0008476003,8476  台境,台境,TESC
8477       創業家,ROTC,,23,30,12,ID 53761823,TW0008477001,8477  創業家,創業家,KuoBrothers
8478       東哥,ROTC,,99,20,12,ID 85798816,TW0008478009,8478  東哥,東哥,OceanAlexander
8479       台藝,PUB,,99,20,12,ID 53598962,TW0008479007,無,台藝,Artcci
8481       政伸,ROTC,,99,20,12,ID 22396792,TW0008481003,無,政伸,Transart
8483       昕淇,PUB,,99,20,12,ID 80101732,TW0008483009,無,昕淇,CSMUSE
8485       信吉媒,ROTC,,29,18,12,ID 54048121,TW0008485004,4127  天良,信吉媒,Shin-Ji
8486       大基隆,PUB,,99,20,12,ID 54838075,TW0008486002,無,大基隆,DKL
8487       愛爾達,ROTC,,32,32,12,ID 70542247,TW0008487000,Z1263 交通部,愛爾達,ELTA
8489       三貝德,ROTC,,32,32,12,ID 28443147,TW0008489006,無,三貝德,Samebest
8490       利得,ROTC,,12,2,12,ID 28530000,TW0008490004,無,利得,LE
8491       真好玩,ROTC,,32,32,12,ID 54358602,TW0008491002,無,真好玩,9Splay
8492       兔將,PUB,,99,20,12,ID 53313071,TW0008492000,無,兔將,TWR
8495       經緯航,PUB,,99,20,12,ID 27285850,TW0008495003,6284  佳邦集團,經緯航,GEOSAT
8496       台霖,ROTC,,99,20,12,ID 27559730,TW0008496001,2913  台灣農林集團,台霖,Tai-Ling
8497       聯廣,PUB,,99,20,12,ID 11330555,TW0008497009,2362  群光藍天集團,聯廣,UA
